fake data, jan-sep without precip, constant t, par
269 18.3 4 20 0.7 500 0 0
269 19 4 20 0.7 500 0 0
269 19.3 4 20 0.7 500 0 0
269 20 4 20 0.7 500 0 0
269 20.3 4 20 0.7 500 0 0
269 21 4 20 0.7 500 0 0
269 21.3 4 20 0.7 500 0 0
269 22 4 20 0.7 500 0 0
269 22.3 4 20 0.7 500 0 0
269 23 4 20 0.7 500 0 0
269 23.3 4 20 0.7 500 0 0
269 23.59 4 20 0.7 500 0 0
270 0.3 4 20 0.7 500 0 0
270 1 4 20 0.7 500 0 0
270 1.3 4 20 0.7 500 0 0
270 2 4 20 0.7 500 0 0
270 2.3 4 20 0.7 500 0 0
270 3 4 20 0.7 500 0 0
270 3.3 4 20 0.7 500 0 0
270 4 4 20 0.7 500 0 0
270 4.3 4 20 0.7 500 0 0
270 5 4 20 0.7 500 0 0
270 5.3 4 20 0.7 500 0 0
270 6 4 20 0.7 500 0 0
270 6.3 4 20 0.7 500 0 0
270 7 4 20 0.7 500 0 0
270 7.3 4 20 0.7 500 268.276079117114 0
270 8 4 20 0.7 500 530.559313939627 0
270 8.3 4 20 0.7 500 780.990730411605 0
270 9 4 20 0.7 500 1013.97610451452 0
270 9.3 4 20 0.7 500 1224.31092798766 0
270 10 4 20 0.7 500 1407.29666844245 0
270 10.3 4 20 0.7 500 1558.84572681199 0
270 11 4 20 0.7 500 1675.57274755957 0
270 11.3 4 20 0.7 500 1754.87024192728 0
270 12 4 20 0.7 500 1794.96683492612 0
270 12.3 4 20 0.7 500 1794.96683492612 0
270 13 4 20 0.7 500 1754.87024192728 0
270 13.3 4 20 0.7 500 1675.57274755957 0
270 14 4 20 0.7 500 1558.84572681199 0
270 14.3 4 20 0.7 500 1407.29666844245 0
270 15 4 20 0.7 500 1224.31092798766 0
270 15.3 4 20 0.7 500 1013.97610451452 0
270 16 4 20 0.7 500 780.990730411605 0
270 16.3 4 20 0.7 500 530.559313939627 0
270 17 4 20 0.7 500 268.276079117114 0
270 17.3 4 20 0.7 500 1.10214571844014e-13 0
270 18 4 20 0.7 500 0 0
270 18.3 4 20 0.7 500 0 0
270 19 4 20 0.7 500 0 0
270 19.3 4 20 0.7 500 0 0
270 20 4 20 0.7 500 0 0
270 20.3 4 20 0.7 500 0 0
270 21 4 20 0.7 500 0 0
270 21.3 4 20 0.7 500 0 0
270 22 4 20 0.7 500 0 0
270 22.3 4 20 0.7 500 0 0
270 23 4 20 0.7 500 0 0
270 23.3 4 20 0.7 500 0 0
270 23.59 4 20 0.7 500 0 0
271 0.3 4 20 0.7 500 0 0
271 1 4 20 0.7 500 0 0
271 1.3 4 20 0.7 500 0 0
271 2 4 20 0.7 500 0 0
271 2.3 4 20 0.7 500 0 0
271 3 4 20 0.7 500 0 0
271 3.3 4 20 0.7 500 0 0
271 4 4 20 0.7 500 0 0
271 4.3 4 20 0.7 500 0 0
271 5 4 20 0.7 500 0 0
271 5.3 4 20 0.7 500 0 0
271 6 4 20 0.7 500 0 0
271 6.3 4 20 0.7 500 0 0
271 7 4 20 0.7 500 0 0
271 7.3 4 20 0.7 500 268.276079117114 0
271 8 4 20 0.7 500 530.559313939627 0
271 8.3 4 20 0.7 500 780.990730411605 0
271 9 4 20 0.7 500 1013.97610451452 0
271 9.3 4 20 0.7 500 1224.31092798766 0
271 10 4 20 0.7 500 1407.29666844245 0
271 10.3 4 20 0.7 500 1558.84572681199 0
271 11 4 20 0.7 500 1675.57274755957 0
271 11.3 4 20 0.7 500 1754.87024192728 0
271 12 4 20 0.7 500 1794.96683492612 0
271 12.3 4 20 0.7 500 1794.96683492612 0
271 13 4 20 0.7 500 1754.87024192728 0
271 13.3 4 20 0.7 500 1675.57274755957 0
271 14 4 20 0.7 500 1558.84572681199 0
271 14.3 4 20 0.7 500 1407.29666844245 0
271 15 4 20 0.7 500 1224.31092798766 0
271 15.3 4 20 0.7 500 1013.97610451452 0
271 16 4 20 0.7 500 780.990730411605 0
271 16.3 4 20 0.7 500 530.559313939627 0
271 17 4 20 0.7 500 268.276079117114 0
271 17.3 4 20 0.7 500 1.10214571844014e-13 0
271 18 4 20 0.7 500 0 0
271 18.3 4 20 0.7 500 0 0
271 19 4 20 0.7 500 0 0
271 19.3 4 20 0.7 500 0 0
271 20 4 20 0.7 500 0 0
271 20.3 4 20 0.7 500 0 0
271 21 4 20 0.7 500 0 0
271 21.3 4 20 0.7 500 0 0
271 22 4 20 0.7 500 0 0
271 22.3 4 20 0.7 500 0 0
271 23 4 20 0.7 500 0 0
271 23.3 4 20 0.7 500 0 0
271 23.59 4 20 0.7 500 0 0
272 0.3 4 20 0.7 500 0 0
272 1 4 20 0.7 500 0 0
272 1.3 4 20 0.7 500 0 0
272 2 4 20 0.7 500 0 0
272 2.3 4 20 0.7 500 0 0
272 3 4 20 0.7 500 0 0
272 3.3 4 20 0.7 500 0 0
272 4 4 20 0.7 500 0 0
272 4.3 4 20 0.7 500 0 0
272 5 4 20 0.7 500 0 0
272 5.3 4 20 0.7 500 0 0
272 6 4 20 0.7 500 0 0
272 6.3 4 20 0.7 500 0 0
272 7 4 20 0.7 500 0 0
272 7.3 4 20 0.7 500 268.276079117114 0
272 8 4 20 0.7 500 530.559313939627 0
272 8.3 4 20 0.7 500 780.990730411605 0
272 9 4 20 0.7 500 1013.97610451452 0
272 9.3 4 20 0.7 500 1224.31092798766 0
272 10 4 20 0.7 500 1407.29666844245 0
272 10.3 4 20 0.7 500 1558.84572681199 0
272 11 4 20 0.7 500 1675.57274755957 0
272 11.3 4 20 0.7 500 1754.87024192728 0
272 12 4 20 0.7 500 1794.96683492612 0
272 12.3 4 20 0.7 500 1794.96683492612 0
272 13 4 20 0.7 500 1754.87024192728 0
272 13.3 4 20 0.7 500 1675.57274755957 0
272 14 4 20 0.7 500 1558.84572681199 0
272 14.3 4 20 0.7 500 1407.29666844245 0
272 15 4 20 0.7 500 1224.31092798766 0
272 15.3 4 20 0.7 500 1013.97610451452 0
272 16 4 20 0.7 500 780.990730411605 0
272 16.3 4 20 0.7 500 530.559313939627 0
272 17 4 20 0.7 500 268.276079117114 0
272 17.3 4 20 0.7 500 1.10214571844014e-13 0
272 18 4 20 0.7 500 0 0
272 18.3 4 20 0.7 500 0 0
272 19 4 20 0.7 500 0 0
272 19.3 4 20 0.7 500 0 0
272 20 4 20 0.7 500 0 0
272 20.3 4 20 0.7 500 0 0
272 21 4 20 0.7 500 0 0
272 21.3 4 20 0.7 500 0 0
272 22 4 20 0.7 500 0 0
272 22.3 4 20 0.7 500 0 0
272 23 4 20 0.7 500 0 0
272 23.3 4 20 0.7 500 0 0
272 23.59 4 20 0.7 500 0 0
273 0.3 4 20 0.7 500 0 0
273 1 4 20 0.7 500 0 0
273 1.3 4 20 0.7 500 0 0
273 2 4 20 0.7 500 0 0
273 2.3 4 20 0.7 500 0 0
273 3 4 20 0.7 500 0 0
273 3.3 4 20 0.7 500 0 0
273 4 4 20 0.7 500 0 0
273 4.3 4 20 0.7 500 0 0
273 5 4 20 0.7 500 0 0
273 5.3 4 20 0.7 500 0 0
273 6 4 20 0.7 500 0 0
273 6.3 4 20 0.7 500 0 0
273 7 4 20 0.7 500 0 0
273 7.3 4 20 0.7 500 268.276079117114 0
273 8 4 20 0.7 500 530.559313939627 0
273 8.3 4 20 0.7 500 780.990730411605 0
273 9 4 20 0.7 500 1013.97610451452 0
273 9.3 4 20 0.7 500 1224.31092798766 0
273 10 4 20 0.7 500 1407.29666844245 0
273 10.3 4 20 0.7 500 1558.84572681199 0
273 11 4 20 0.7 500 1675.57274755957 0
273 11.3 4 20 0.7 500 1754.87024192728 0
273 12 4 20 0.7 500 1794.96683492612 0
273 12.3 4 20 0.7 500 1794.96683492612 0
273 13 4 20 0.7 500 1754.87024192728 0
273 13.3 4 20 0.7 500 1675.57274755957 0
273 14 4 20 0.7 500 1558.84572681199 0
273 14.3 4 20 0.7 500 1407.29666844245 0
273 15 4 20 0.7 500 1224.31092798766 0
273 15.3 4 20 0.7 500 1013.97610451452 0
273 16 4 20 0.7 500 780.990730411605 0
273 16.3 4 20 0.7 500 530.559313939627 0
273 17 4 20 0.7 500 268.276079117114 0
273 17.3 4 20 0.7 500 1.10214571844014e-13 0
273 18 4 20 0.7 500 0 0
273 18.3 4 20 0.7 500 0 0
273 19 4 20 0.7 500 0 0
273 19.3 4 20 0.7 500 0 0
273 20 4 20 0.7 500 0 0
273 20.3 4 20 0.7 500 0 0
273 21 4 20 0.7 500 0 0
273 21.3 4 20 0.7 500 0 0
273 22 4 20 0.7 500 0 0
273 22.3 4 20 0.7 500 0 0
273 23 4 20 0.7 500 0 0
273 23.3 4 20 0.7 500 0 0
273 23.59 4 20 0.7 500 0 0
274 0.3 4 20 0.7 500 0 0
274 1 4 20 0.7 500 0 0
274 1.3 4 20 0.7 500 0 0
274 2 4 20 0.7 500 0 0
274 2.3 4 20 0.7 500 0 0
274 3 4 20 0.7 500 0 0
274 3.3 4 20 0.7 500 0 0
274 4 4 20 0.7 500 0 0
274 4.3 4 20 0.7 500 0 0
274 5 4 20 0.7 500 0 0
274 5.3 4 20 0.7 500 0 0
274 6 4 20 0.7 500 0 0
274 6.3 4 20 0.7 500 0 0
274 7 4 20 0.7 500 0 0
274 7.3 4 20 0.7 500 268.276079117114 0
274 8 4 20 0.7 500 530.559313939627 0
274 8.3 4 20 0.7 500 780.990730411605 0
274 9 4 20 0.7 500 1013.97610451452 0
274 9.3 4 20 0.7 500 1224.31092798766 0
274 10 4 20 0.7 500 1407.29666844245 0
274 10.3 4 20 0.7 500 1558.84572681199 0
274 11 4 20 0.7 500 1675.57274755957 0
274 11.3 4 20 0.7 500 1754.87024192728 0
274 12 4 20 0.7 500 1794.96683492612 0
274 12.3 4 20 0.7 500 1794.96683492612 0
274 13 4 20 0.7 500 1754.87024192728 0
274 13.3 4 20 0.7 500 1675.57274755957 0
274 14 4 20 0.7 500 1558.84572681199 0
274 14.3 4 20 0.7 500 1407.29666844245 0
274 15 4 20 0.7 500 1224.31092798766 0
274 15.3 4 20 0.7 500 1013.97610451452 0
274 16 4 20 0.7 500 780.990730411605 0
274 16.3 4 20 0.7 500 530.559313939627 0
274 17 4 20 0.7 500 268.276079117114 0
274 17.3 4 20 0.7 500 1.10214571844014e-13 0
274 18 4 20 0.7 500 0 0
274 18.3 4 20 0.7 500 0 0
274 19 4 20 0.7 500 0 0
274 19.3 4 20 0.7 500 0 0
274 20 4 20 0.7 500 0 0
274 20.3 4 20 0.7 500 0 0
274 21 4 20 0.7 500 0 0
274 21.3 4 20 0.7 500 0 0
274 22 4 20 0.7 500 0 0
274 22.3 4 20 0.7 500 0 0
274 23 4 20 0.7 500 0 0
274 23.3 4 20 0.7 500 0 0
274 23.59 4 20 0.7 500 0 0
275 0.3 4 20 0.7 500 0 0
275 1 4 20 0.7 500 0 0
275 1.3 4 20 0.7 500 0 0
275 2 4 20 0.7 500 0 0
275 2.3 4 20 0.7 500 0 0
275 3 4 20 0.7 500 0 0
275 3.3 4 20 0.7 500 0 0
275 4 4 20 0.7 500 0 0
275 4.3 4 20 0.7 500 0 0
275 5 4 20 0.7 500 0 0
275 5.3 4 20 0.7 500 0 0
275 6 4 20 0.7 500 0 0
275 6.3 4 20 0.7 500 0 0
275 7 4 20 0.7 500 0 0
275 7.3 4 20 0.7 500 268.276079117114 0
275 8 4 20 0.7 500 530.559313939627 0
275 8.3 4 20 0.7 500 780.990730411605 0
275 9 4 20 0.7 500 1013.97610451452 0
275 9.3 4 20 0.7 500 1224.31092798766 0
275 10 4 20 0.7 500 1407.29666844245 0
275 10.3 4 20 0.7 500 1558.84572681199 0
275 11 4 20 0.7 500 1675.57274755957 0
275 11.3 4 20 0.7 500 1754.87024192728 0
275 12 4 20 0.7 500 1794.96683492612 0
275 12.3 4 20 0.7 500 1794.96683492612 0
275 13 4 20 0.7 500 1754.87024192728 0
275 13.3 4 20 0.7 500 1675.57274755957 0
275 14 4 20 0.7 500 1558.84572681199 0
275 14.3 4 20 0.7 500 1407.29666844245 0
275 15 4 20 0.7 500 1224.31092798766 0
275 15.3 4 20 0.7 500 1013.97610451452 0
275 16 4 20 0.7 500 780.990730411605 0
275 16.3 4 20 0.7 500 530.559313939627 0
275 17 4 20 0.7 500 268.276079117114 0
275 17.3 4 20 0.7 500 1.10214571844014e-13 0
275 18 4 20 0.7 500 0 0
275 18.3 4 20 0.7 500 0 0
275 19 4 20 0.7 500 0 0
275 19.3 4 20 0.7 500 0 0
275 20 4 20 0.7 500 0 0
275 20.3 4 20 0.7 500 0 0
275 21 4 20 0.7 500 0 0
275 21.3 4 20 0.7 500 0 0
275 22 4 20 0.7 500 0 0
275 22.3 4 20 0.7 500 0 0
275 23 4 20 0.7 500 0 0
275 23.3 4 20 0.7 500 0 0
275 23.59 4 20 0.7 500 0 0
276 0.3 4 20 0.7 500 0 0
276 1 4 20 0.7 500 0 0
276 1.3 4 20 0.7 500 0 0
276 2 4 20 0.7 500 0 0
276 2.3 4 20 0.7 500 0 0
276 3 4 20 0.7 500 0 0
276 3.3 4 20 0.7 500 0 0
276 4 4 20 0.7 500 0 0
276 4.3 4 20 0.7 500 0 0
276 5 4 20 0.7 500 0 0
276 5.3 4 20 0.7 500 0 0
276 6 4 20 0.7 500 0 0
276 6.3 4 20 0.7 500 0 0
276 7 4 20 0.7 500 0 0
276 7.3 4 20 0.7 500 268.276079117114 0
276 8 4 20 0.7 500 530.559313939627 0
276 8.3 4 20 0.7 500 780.990730411605 0
276 9 4 20 0.7 500 1013.97610451452 0
276 9.3 4 20 0.7 500 1224.31092798766 0
276 10 4 20 0.7 500 1407.29666844245 0
276 10.3 4 20 0.7 500 1558.84572681199 0
276 11 4 20 0.7 500 1675.57274755957 0
276 11.3 4 20 0.7 500 1754.87024192728 0
276 12 4 20 0.7 500 1794.96683492612 0
276 12.3 4 20 0.7 500 1794.96683492612 0
276 13 4 20 0.7 500 1754.87024192728 0
276 13.3 4 20 0.7 500 1675.57274755957 0
276 14 4 20 0.7 500 1558.84572681199 0
276 14.3 4 20 0.7 500 1407.29666844245 0
276 15 4 20 0.7 500 1224.31092798766 0
276 15.3 4 20 0.7 500 1013.97610451452 0
276 16 4 20 0.7 500 780.990730411605 0
276 16.3 4 20 0.7 500 530.559313939627 0
276 17 4 20 0.7 500 268.276079117114 0
276 17.3 4 20 0.7 500 1.10214571844014e-13 0
276 18 4 20 0.7 500 0 0
276 18.3 4 20 0.7 500 0 0
276 19 4 20 0.7 500 0 0
276 19.3 4 20 0.7 500 0 0
276 20 4 20 0.7 500 0 0
276 20.3 4 20 0.7 500 0 0
276 21 4 20 0.7 500 0 0
276 21.3 4 20 0.7 500 0 0
276 22 4 20 0.7 500 0 0
276 22.3 4 20 0.7 500 0 0
276 23 4 20 0.7 500 0 0
276 23.3 4 20 0.7 500 0 0
276 23.59 4 20 0.7 500 0 0
277 0.3 4 20 0.7 500 0 0
277 1 4 20 0.7 500 0 0
277 1.3 4 20 0.7 500 0 0
277 2 4 20 0.7 500 0 0
277 2.3 4 20 0.7 500 0 0
277 3 4 20 0.7 500 0 0
277 3.3 4 20 0.7 500 0 0
277 4 4 20 0.7 500 0 0
277 4.3 4 20 0.7 500 0 0
277 5 4 20 0.7 500 0 0
277 5.3 4 20 0.7 500 0 0
277 6 4 20 0.7 500 0 0
277 6.3 4 20 0.7 500 0 0
277 7 4 20 0.7 500 0 0
277 7.3 4 20 0.7 500 268.276079117114 0
277 8 4 20 0.7 500 530.559313939627 0
277 8.3 4 20 0.7 500 780.990730411605 0
277 9 4 20 0.7 500 1013.97610451452 0
277 9.3 4 20 0.7 500 1224.31092798766 0
277 10 4 20 0.7 500 1407.29666844245 0
277 10.3 4 20 0.7 500 1558.84572681199 0
277 11 4 20 0.7 500 1675.57274755957 0
277 11.3 4 20 0.7 500 1754.87024192728 0
277 12 4 20 0.7 500 1794.96683492612 0
277 12.3 4 20 0.7 500 1794.96683492612 0
277 13 4 20 0.7 500 1754.87024192728 0
277 13.3 4 20 0.7 500 1675.57274755957 0
277 14 4 20 0.7 500 1558.84572681199 0
277 14.3 4 20 0.7 500 1407.29666844245 0
277 15 4 20 0.7 500 1224.31092798766 0
277 15.3 4 20 0.7 500 1013.97610451452 0
277 16 4 20 0.7 500 780.990730411605 0
277 16.3 4 20 0.7 500 530.559313939627 0
277 17 4 20 0.7 500 268.276079117114 0
277 17.3 4 20 0.7 500 1.10214571844014e-13 0
277 18 4 20 0.7 500 0 0
277 18.3 4 20 0.7 500 0 0
277 19 4 20 0.7 500 0 0
277 19.3 4 20 0.7 500 0 0
277 20 4 20 0.7 500 0 0
277 20.3 4 20 0.7 500 0 0
277 21 4 20 0.7 500 0 0
277 21.3 4 20 0.7 500 0 0
277 22 4 20 0.7 500 0 0
277 22.3 4 20 0.7 500 0 0
277 23 4 20 0.7 500 0 0
277 23.3 4 20 0.7 500 0 0
277 23.59 4 20 0.7 500 0 0
278 0.3 4 20 0.7 500 0 0
278 1 4 20 0.7 500 0 0
278 1.3 4 20 0.7 500 0 0
278 2 4 20 0.7 500 0 0
278 2.3 4 20 0.7 500 0 0
278 3 4 20 0.7 500 0 0
278 3.3 4 20 0.7 500 0 0
278 4 4 20 0.7 500 0 0
278 4.3 4 20 0.7 500 0 0
278 5 4 20 0.7 500 0 0
278 5.3 4 20 0.7 500 0 0
278 6 4 20 0.7 500 0 0
278 6.3 4 20 0.7 500 0 0
278 7 4 20 0.7 500 0 0
278 7.3 4 20 0.7 500 268.276079117114 0
278 8 4 20 0.7 500 530.559313939627 0
278 8.3 4 20 0.7 500 780.990730411605 0
278 9 4 20 0.7 500 1013.97610451452 0
278 9.3 4 20 0.7 500 1224.31092798766 0
278 10 4 20 0.7 500 1407.29666844245 0
278 10.3 4 20 0.7 500 1558.84572681199 0
278 11 4 20 0.7 500 1675.57274755957 0
278 11.3 4 20 0.7 500 1754.87024192728 0
278 12 4 20 0.7 500 1794.96683492612 0
278 12.3 4 20 0.7 500 1794.96683492612 0
278 13 4 20 0.7 500 1754.87024192728 0
278 13.3 4 20 0.7 500 1675.57274755957 0
278 14 4 20 0.7 500 1558.84572681199 0
278 14.3 4 20 0.7 500 1407.29666844245 0
278 15 4 20 0.7 500 1224.31092798766 0
278 15.3 4 20 0.7 500 1013.97610451452 0
278 16 4 20 0.7 500 780.990730411605 0
278 16.3 4 20 0.7 500 530.559313939627 0
278 17 4 20 0.7 500 268.276079117114 0
278 17.3 4 20 0.7 500 1.10214571844014e-13 0
278 18 4 20 0.7 500 0 0
278 18.3 4 20 0.7 500 0 0
278 19 4 20 0.7 500 0 0
278 19.3 4 20 0.7 500 0 0
278 20 4 20 0.7 500 0 0
278 20.3 4 20 0.7 500 0 0
278 21 4 20 0.7 500 0 0
278 21.3 4 20 0.7 500 0 0
278 22 4 20 0.7 500 0 0
278 22.3 4 20 0.7 500 0 0
278 23 4 20 0.7 500 0 0
278 23.3 4 20 0.7 500 0 0
278 23.59 4 20 0.7 500 0 0
279 0.3 4 20 0.7 500 0 0
279 1 4 20 0.7 500 0 0
279 1.3 4 20 0.7 500 0 0
279 2 4 20 0.7 500 0 0
279 2.3 4 20 0.7 500 0 0
279 3 4 20 0.7 500 0 0
279 3.3 4 20 0.7 500 0 0
279 4 4 20 0.7 500 0 0
279 4.3 4 20 0.7 500 0 0
279 5 4 20 0.7 500 0 0
279 5.3 4 20 0.7 500 0 0
279 6 4 20 0.7 500 0 0
279 6.3 4 20 0.7 500 0 0
279 7 4 20 0.7 500 0 0
279 7.3 4 20 0.7 500 268.276079117114 0
279 8 4 20 0.7 500 530.559313939627 0
279 8.3 4 20 0.7 500 780.990730411605 0
279 9 4 20 0.7 500 1013.97610451452 0
279 9.3 4 20 0.7 500 1224.31092798766 0
279 10 4 20 0.7 500 1407.29666844245 0
279 10.3 4 20 0.7 500 1558.84572681199 0
279 11 4 20 0.7 500 1675.57274755957 0
279 11.3 4 20 0.7 500 1754.87024192728 0
279 12 4 20 0.7 500 1794.96683492612 0
279 12.3 4 20 0.7 500 1794.96683492612 0
279 13 4 20 0.7 500 1754.87024192728 0
279 13.3 4 20 0.7 500 1675.57274755957 0
279 14 4 20 0.7 500 1558.84572681199 0
279 14.3 4 20 0.7 500 1407.29666844245 0
279 15 4 20 0.7 500 1224.31092798766 0
279 15.3 4 20 0.7 500 1013.97610451452 0
279 16 4 20 0.7 500 780.990730411605 0
279 16.3 4 20 0.7 500 530.559313939627 0
279 17 4 20 0.7 500 268.276079117114 0
279 17.3 4 20 0.7 500 1.10214571844014e-13 0
279 18 4 20 0.7 500 0 0
279 18.3 4 20 0.7 500 0 0
279 19 4 20 0.7 500 0 0
279 19.3 4 20 0.7 500 0 0
279 20 4 20 0.7 500 0 0
279 20.3 4 20 0.7 500 0 0
279 21 4 20 0.7 500 0 0
279 21.3 4 20 0.7 500 0 0
279 22 4 20 0.7 500 0 0
279 22.3 4 20 0.7 500 0 0
279 23 4 20 0.7 500 0 0
279 23.3 4 20 0.7 500 0 0
279 23.59 4 20 0.7 500 0 0
280 0.3 4 20 0.7 500 0 0
280 1 4 20 0.7 500 0 0
280 1.3 4 20 0.7 500 0 0
280 2 4 20 0.7 500 0 0
280 2.3 4 20 0.7 500 0 0
280 3 4 20 0.7 500 0 0
280 3.3 4 20 0.7 500 0 0
280 4 4 20 0.7 500 0 0
280 4.3 4 20 0.7 500 0 0
280 5 4 20 0.7 500 0 0
280 5.3 4 20 0.7 500 0 0
280 6 4 20 0.7 500 0 0
280 6.3 4 20 0.7 500 0 0
280 7 4 20 0.7 500 0 0
280 7.3 4 20 0.7 500 268.276079117114 0
280 8 4 20 0.7 500 530.559313939627 0
280 8.3 4 20 0.7 500 780.990730411605 0
280 9 4 20 0.7 500 1013.97610451452 0
280 9.3 4 20 0.7 500 1224.31092798766 0
280 10 4 20 0.7 500 1407.29666844245 0
280 10.3 4 20 0.7 500 1558.84572681199 0
280 11 4 20 0.7 500 1675.57274755957 0
280 11.3 4 20 0.7 500 1754.87024192728 0
280 12 4 20 0.7 500 1794.96683492612 0
280 12.3 4 20 0.7 500 1794.96683492612 0
280 13 4 20 0.7 500 1754.87024192728 0
280 13.3 4 20 0.7 500 1675.57274755957 0
280 14 4 20 0.7 500 1558.84572681199 0
280 14.3 4 20 0.7 500 1407.29666844245 0
280 15 4 20 0.7 500 1224.31092798766 0
280 15.3 4 20 0.7 500 1013.97610451452 0
280 16 4 20 0.7 500 780.990730411605 0
280 16.3 4 20 0.7 500 530.559313939627 0
280 17 4 20 0.7 500 268.276079117114 0
280 17.3 4 20 0.7 500 1.10214571844014e-13 0
280 18 4 20 0.7 500 0 0
280 18.3 4 20 0.7 500 0 0
280 19 4 20 0.7 500 0 0
280 19.3 4 20 0.7 500 0 0
280 20 4 20 0.7 500 0 0
280 20.3 4 20 0.7 500 0 0
280 21 4 20 0.7 500 0 0
280 21.3 4 20 0.7 500 0 0
280 22 4 20 0.7 500 0 0
280 22.3 4 20 0.7 500 0 0
280 23 4 20 0.7 500 0 0
280 23.3 4 20 0.7 500 0 0
280 23.59 4 20 0.7 500 0 0
281 0.3 4 20 0.7 500 0 0
281 1 4 20 0.7 500 0 0
281 1.3 4 20 0.7 500 0 0
281 2 4 20 0.7 500 0 0
281 2.3 4 20 0.7 500 0 0
281 3 4 20 0.7 500 0 0
281 3.3 4 20 0.7 500 0 0
281 4 4 20 0.7 500 0 0
281 4.3 4 20 0.7 500 0 0
281 5 4 20 0.7 500 0 0
281 5.3 4 20 0.7 500 0 0
281 6 4 20 0.7 500 0 0
281 6.3 4 20 0.7 500 0 0
281 7 4 20 0.7 500 0 0
281 7.3 4 20 0.7 500 268.276079117114 0
281 8 4 20 0.7 500 530.559313939627 0
281 8.3 4 20 0.7 500 780.990730411605 0
281 9 4 20 0.7 500 1013.97610451452 0
281 9.3 4 20 0.7 500 1224.31092798766 0
281 10 4 20 0.7 500 1407.29666844245 0
281 10.3 4 20 0.7 500 1558.84572681199 0
281 11 4 20 0.7 500 1675.57274755957 0
281 11.3 4 20 0.7 500 1754.87024192728 0
281 12 4 20 0.7 500 1794.96683492612 0
281 12.3 4 20 0.7 500 1794.96683492612 0
281 13 4 20 0.7 500 1754.87024192728 0
281 13.3 4 20 0.7 500 1675.57274755957 0
281 14 4 20 0.7 500 1558.84572681199 0
281 14.3 4 20 0.7 500 1407.29666844245 0
281 15 4 20 0.7 500 1224.31092798766 0
281 15.3 4 20 0.7 500 1013.97610451452 0
281 16 4 20 0.7 500 780.990730411605 0
281 16.3 4 20 0.7 500 530.559313939627 0
281 17 4 20 0.7 500 268.276079117114 0
281 17.3 4 20 0.7 500 1.10214571844014e-13 0
281 18 4 20 0.7 500 0 0
281 18.3 4 20 0.7 500 0 0
281 19 4 20 0.7 500 0 0
281 19.3 4 20 0.7 500 0 0
281 20 4 20 0.7 500 0 0
281 20.3 4 20 0.7 500 0 0
281 21 4 20 0.7 500 0 0
281 21.3 4 20 0.7 500 0 0
281 22 4 20 0.7 500 0 0
281 22.3 4 20 0.7 500 0 0
281 23 4 20 0.7 500 0 0
281 23.3 4 20 0.7 500 0 0
281 23.59 4 20 0.7 500 0 0
282 0.3 4 20 0.7 500 0 0
282 1 4 20 0.7 500 0 0
282 1.3 4 20 0.7 500 0 0
282 2 4 20 0.7 500 0 0
282 2.3 4 20 0.7 500 0 0
282 3 4 20 0.7 500 0 0
282 3.3 4 20 0.7 500 0 0
282 4 4 20 0.7 500 0 0
282 4.3 4 20 0.7 500 0 0
282 5 4 20 0.7 500 0 0
282 5.3 4 20 0.7 500 0 0
282 6 4 20 0.7 500 0 0
282 6.3 4 20 0.7 500 0 0
282 7 4 20 0.7 500 0 0
282 7.3 4 20 0.7 500 268.276079117114 0
282 8 4 20 0.7 500 530.559313939627 0
282 8.3 4 20 0.7 500 780.990730411605 0
282 9 4 20 0.7 500 1013.97610451452 0
282 9.3 4 20 0.7 500 1224.31092798766 0
282 10 4 20 0.7 500 1407.29666844245 0
282 10.3 4 20 0.7 500 1558.84572681199 0
282 11 4 20 0.7 500 1675.57274755957 0
282 11.3 4 20 0.7 500 1754.87024192728 0
282 12 4 20 0.7 500 1794.96683492612 0
282 12.3 4 20 0.7 500 1794.96683492612 0
282 13 4 20 0.7 500 1754.87024192728 0
282 13.3 4 20 0.7 500 1675.57274755957 0
282 14 4 20 0.7 500 1558.84572681199 0
282 14.3 4 20 0.7 500 1407.29666844245 0
282 15 4 20 0.7 500 1224.31092798766 0
282 15.3 4 20 0.7 500 1013.97610451452 0
282 16 4 20 0.7 500 780.990730411605 0
282 16.3 4 20 0.7 500 530.559313939627 0
282 17 4 20 0.7 500 268.276079117114 0
282 17.3 4 20 0.7 500 1.10214571844014e-13 0
282 18 4 20 0.7 500 0 0
282 18.3 4 20 0.7 500 0 0
282 19 4 20 0.7 500 0 0
282 19.3 4 20 0.7 500 0 0
282 20 4 20 0.7 500 0 0
282 20.3 4 20 0.7 500 0 0
282 21 4 20 0.7 500 0 0
282 21.3 4 20 0.7 500 0 0
282 22 4 20 0.7 500 0 0
282 22.3 4 20 0.7 500 0 0
282 23 4 20 0.7 500 0 0
282 23.3 4 20 0.7 500 0 0
282 23.59 4 20 0.7 500 0 0
283 0.3 4 20 0.7 500 0 0
283 1 4 20 0.7 500 0 0
283 1.3 4 20 0.7 500 0 0
283 2 4 20 0.7 500 0 0
283 2.3 4 20 0.7 500 0 0
283 3 4 20 0.7 500 0 0
283 3.3 4 20 0.7 500 0 0
283 4 4 20 0.7 500 0 0
283 4.3 4 20 0.7 500 0 0
283 5 4 20 0.7 500 0 0
283 5.3 4 20 0.7 500 0 0
283 6 4 20 0.7 500 0 0
283 6.3 4 20 0.7 500 0 0
283 7 4 20 0.7 500 0 0
